ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,yhat_smooth
2020-05-30,1283074.648398982,979580.7381381721,1131388.7132093962,1283074.648398982,1283074.648398982,-228227.00904824576,-228227.00904824576,-228227.00904824576,-138825.78190681204,-138825.78190681204,-138825.78190681204,-89401.2271414337,-89401.2271414337,-89401.2271414337,0.0,0.0,0.0,1054847.639350736,1194039.5388867669
2020-05-31,1282949.0204620643,893061.7406035028,1047063.8981913109,1282949.0204620643,1282949.0204620643,-313525.8788351003,-313525.8788351003,-313525.8788351003,-224962.30253840674,-224962.30253840674,-224962.30253840674,-88563.5762966935,-88563.5762966935,-88563.5762966935,0.0,0.0,0.0,969423.1416269641,1193805.385648736
2020-06-01,1282823.392525147,1161648.1362558054,1323025.003630186,1282823.392525147,1282823.392525147,-38381.26844852773,-38381.26844852773,-38381.26844852773,49070.599916079394,49070.599916079394,49070.599916079394,-87451.86836460713,-87451.86836460713,-87451.86836460713,0.0,0.0,0.0,1244442.1240766193,1193883.0359409733
2020-06-02,1282697.7645882296,1204487.527416421,1365258.818865411,1282697.7645882296,1282697.7645882296,2607.708989989242,2607.708989989242,2607.708989989242,88702.1241566547,88702.1241566547,88702.1241566547,-86094.41516666545,-86094.41516666545,-86094.41516666545,0.0,0.0,0.0,1285305.4735782188,1194262.8428723724
2020-06-03,1282572.136651312,1217419.5159626638,1370398.5780483095,1282572.136651312,1282572.136651312,6300.083329561746,6300.083329561746,6300.083329561746,90823.288491024,90823.288491024,90823.288491024,-84523.20516146223,-84523.20516146223,-84523.20516146223,0.0,0.0,0.0,1288872.2199808736,1194928.7964771127
2020-06-04,1282446.5087143946,1199050.963886644,1361551.4445031441,1282446.5087143946,1282446.5087143946,-701.7734706917664,-701.7734706917664,-701.7734706917664,82070.98430810109,82070.98430810109,82070.98430810109,-82772.75777879286,-82772.75777879286,-82772.75777879286,0.0,0.0,0.0,1281744.7352437028,1195859.3449265163
2020-06-05,1282320.8807774773,1179049.5972182008,1337774.031485017,1282320.8807774773,1282320.8807774773,-27757.88063903896,-27757.88063903896,-27757.88063903896,53121.08757317865,53121.08757317865,53121.08757317865,-80878.9682122176,-80878.9682122176,-80878.9682122176,0.0,0.0,0.0,1254563.0001384383,1197028.333427936
2020-06-06,1282195.2528405597,978565.0226550028,1143217.5945788682,1282195.2528405597,1282195.2528405597,-217703.7621726342,-217703.7621726342,-217703.7621726342,-138825.78190690977,-138825.78190690977,-138825.78190690977,-78877.9802657244,-78877.9802657244,-78877.9802657244,0.0,0.0,0.0,1064491.4906679254,1198406.0264732488
2020-06-07,1282069.624903642,898826.4990003458,1061538.383152651,1282069.624903642,1282069.624903642,-301767.425241078,-301767.425241078,-301767.425241078,-224962.30253834053,-224962.30253834053,-224962.30253834053,-76805.12270273757,-76805.12270273757,-76805.12270273757,0.0,0.0,0.0,980302.1996625641,1199960.1776211918
2020-06-08,1281943.9969667247,1183734.5942896528,1331792.3526874715,1281943.9969667247,1281943.9969667247,-25623.34138825539,-25623.34138825539,-25623.34138825539,49070.59991621512,49070.59991621512,49070.59991621512,-74693.94130447051,-74693.94130447051,-74693.94130447051,0.0,0.0,0.0,1256320.6555784694,1201657.1106928845
2020-06-09,1281818.3690298072,1218627.9147776205,1373424.6918267603,1281818.3690298072,1281818.3690298072,16126.769523847774,16126.769523847774,16126.769523847774,88702.12415673058,88702.12415673058,88702.12415673058,-72575.35463288284,-72575.35463288284,-72575.35463288284,0.0,0.0,0.0,1297945.138553655,1203462.777117947
2020-06-10,1281692.7410928898,1218662.7020691838,1387468.9941043537,1281692.7410928898,1281692.7410928898,20346.33202594134,20346.33202594134,20346.33202594134,90823.2884911274,90823.2884911274,90823.2884911274,-70476.95646518606,-70476.95646518606,-70476.95646518606,0.0,0.0,0.0,1302039.073118831,1205343.7561376553
2020-06-11,1281567.1131559724,1215195.051893604,1371119.7542153904,1281567.1131559724,1281567.1131559724,13648.50210992333,13648.50210992333,13648.50210992333,82070.98430796586,82070.98430796586,82070.98430796586,-68422.48219804253,-68422.48219804253,-68422.48219804253,0.0,0.0,0.0,1295215.6152658958,1207268.167569397
2020-06-12,1281441.4852190549,1180398.7664003356,1344942.041765923,1281441.4852190549,1281441.4852190549,-13310.362834133137,-13310.362834133137,-13310.362834133137,53121.08757277994,53121.08757277994,53121.08757277994,-66431.45040691309,-66431.45040691309,-66431.45040691309,0.0,0.0,0.0,1268131.1223849216,1209206.470747466
2020-06-13,1281315.8572821373,997216.8506931313,1157807.1241605394,1281315.8572821373,1281315.8572821373,-203344.76630254785,-203344.76630254785,-203344.76630254785,-138825.7819070075,-138825.7819070075,-138825.7819070075,-64518.98439554039,-64518.98439554039,-64518.98439554039,0.0,0.0,0.0,1077971.0909795894,1211132.1279348466
2020-06-14,1281190.22934522,914739.434323375,1071746.3623018821,1281190.22934522,1281190.22934522,-287658.11473384156,-287658.11473384156,-287658.11473384156,-224962.30253880145,-224962.30253880145,-224962.30253880145,-62695.81219504016,-62695.81219504016,-62695.81219504016,0.0,0.0,0.0,993532.1146113784,1213022.1157846772
2020-06-15,1281064.6014083026,1188551.863636928,1348517.0846487645,1281064.6014083026,1281064.6014083026,-11897.83736475985,-11897.83736475985,-11897.83736475985,49070.59991638252,49070.59991638252,49070.59991638252,-60968.43728114237,-60968.43728114237,-60968.43728114237,0.0,0.0,0.0,1269166.7640435428,1214857.2741368306
2020-06-16,1280938.973471385,1225568.9599816215,1393532.0907914063,1280938.973471385,1280938.973471385,29362.65768184497,29362.65768184497,29362.65768184497,88702.12415666155,88702.12415666155,88702.12415666155,-59339.466474816574,-59339.466474816574,-59339.466474816574,0.0,0.0,0.0,1310301.6311532299,1216622.4873653413
2020-06-17,1280813.3455344676,1230336.4205696266,1391954.073674582,1280813.3455344676,1280813.3455344676,33015.21223010547,33015.21223010547,33015.21223010547,90823.2884910688,90823.2884910688,90823.2884910688,-57808.076260963346,-57808.076260963346,-57808.076260963346,0.0,0.0,0.0,1313828.557764573,1218306.69945759
2020-06-18,1280687.7175975502,1226337.665912997,1392256.7613505481,1280687.7175975502,1280687.7175975502,25700.390038130154,25700.390038130154,25700.390038130154,82070.98430805025,82070.98430805025,82070.98430805025,-56370.59426992009,-56370.59426992009,-56370.59426992009,0.0,0.0,0.0,1306388.1076356804,1219902.769796131
2020-06-19,1280562.0896606327,1196748.9214105846,1359569.4494515725,1280562.0896606327,1280562.0896606327,-1900.08148339016,-1900.08148339016,-1900.08148339016,53121.0875728486,53121.0875728486,53121.0875728486,-55021.16905623878,-55021.16905623878,-55021.16905623878,0.0,0.0,0.0,1278662.0081772425,1221407.1820521767
2020-06-20,1280436.461723715,1004470.1664115762,1167452.9689639597,1280436.461723715,1280436.461723715,-192578.28059520767,-192578.28059520767,-192578.28059520767,-138825.78190631446,-138825.78190631446,-138825.78190631446,-53752.49868889324,-53752.49868889324,-53752.49868889324,0.0,0.0,0.0,1087858.1811285075,1222819.6235020221
2020-06-21,1280310.8337867977,922599.8248015464,1086332.1402249446,1280310.8337867977,1280310.8337867977,-277518.8896519325,-277518.8896519325,-277518.8896519325,-224962.30253873512,-224962.30253873512,-224962.30253873512,-52556.58711319741,-52556.58711319741,-52556.58711319741,0.0,0.0,0.0,1002791.9441348652,1224142.4562910914
2020-06-22,1280185.2058498804,1196765.9849693542,1360035.8776806449,1280185.2058498804,1280185.2058498804,-2354.89688085858,-2354.89688085858,-2354.89688085858,49070.59991651824,49070.59991651824,49070.59991651824,-51425.496797376814,-51425.496797376814,-51425.496797376814,0.0,0.0,0.0,1277830.3089690218,1225380.10556616
2020-06-23,1280059.5779129628,1242332.545560205,1397017.6719868605,1280059.5779129628,1280059.5779129628,38350.05731646796,38350.05731646796,38350.05731646796,88702.12415673716,88702.12415673716,88702.12415673716,-50352.06684026921,-50352.06684026921,-50352.06684026921,0.0,0.0,0.0,1318409.6352294306,1226538.39186276
2020-06-24,1279933.9499760454,1240210.395195882,1394905.8464132207,1279933.9499760454,1279933.9499760454,41492.721033710186,41492.721033710186,41492.721033710186,90823.28849101024,90823.28849101024,90823.28849101024,-49330.56745730005,-49330.56745730005,-49330.56745730005,0.0,0.0,0.0,1321426.6710097557,1227623.836612072
2020-06-25,1279808.322039128,1233966.4420163068,1388223.3534928984,1279808.322039128,1279808.322039128,33713.71979624518,33713.71979624518,33713.71979624518,82070.98430794523,82070.98430794523,82070.98430794523,-48357.264511700036,-48357.264511700036,-48357.264511700036,0.0,0.0,0.0,1313522.0418353733,1228642.9700691712
2020-06-26,1279682.6941022105,1198886.781806247,1365210.5096855315,1279682.6941022105,1279682.6941022105,5690.216157244512,5690.216157244512,5690.216157244512,53121.0875726836,53121.0875726836,53121.0875726836,-47430.871415439084,-47430.871415439084,-47430.871415439084,0.0,0.0,0.0,1285372.910259455,1229601.6703666297
2020-06-27,1279557.0661652929,1015790.4500820318,1177146.6371720447,1279557.0661652929,1279557.0661652929,-185378.65206432028,-185378.65206432028,-185378.65206432028,-138825.7819066137,-138825.7819066137,-138825.7819066137,-46552.87015770661,-46552.87015770661,-46552.87015770661,0.0,0.0,0.0,1094178.4141009725,1230504.5607912675
2020-06-28,1279431.4382283755,928922.1994576697,1097872.2765486543,1279431.4382283755,1279431.4382283755,-270689.99081176653,-270689.99081176653,-270689.99081176653,-224962.30253853952,-224962.30253853952,-224962.30253853952,-45727.688273227104,-45727.688273227104,-45727.688273227104,0.0,0.0,0.0,1008741.4474166089,1231354.4898315168
2020-06-29,1279305.8102914582,1207525.7450345,1368634.769402016,1279305.8102914582,1279305.8102914582,4107.875856009297,4107.875856009297,4107.875856009297,49070.59991668564,49070.59991668564,49070.59991668564,-44962.72406067633,-44962.72406067633,-44962.72406067633,0.0,0.0,0.0,1283413.6861474675,1232152.1151427233
2020-06-30,1279180.1823545406,1243020.5817677071,1404852.356908179,1279180.1823545406,1279180.1823545406,44433.90604247721,44433.90604247721,44433.90604247721,88702.12415666808,88702.12415666808,88702.12415666808,-44268.2181141909,-44268.2181141909,-44268.2181141909,0.0,0.0,0.0,1323614.0883970177,1232895.6084523785
2020-07-01,1279054.5544176232,1246945.8202358389,1407511.1282660128,1279054.5544176232,1279054.5544176232,47166.31345157543,47166.31345157543,47166.31345157543,90823.2884909092,90823.2884909092,90823.2884909092,-43656.975039333745,-43656.975039333745,-43656.975039333745,0.0,0.0,0.0,1326220.8678691986,1233580.4937180134
2020-07-02,1278928.9264807058,1234046.6868069116,1394998.5220772685,1278928.9264807058,1278928.9264807058,38927.03941765743,38927.03941765743,38927.03941765743,82070.9843080296,82070.9843080296,82070.9843080296,-43143.944890372164,-43143.944890372164,-43143.944890372164,0.0,0.0,0.0,1317855.9658983634,1234199.625727012
2020-07-03,1278803.298543788,1208162.6880821048,1368314.5963697084,1278803.298543788,1278803.298543788,10375.408378501439,10375.408378501439,10375.408378501439,53121.087572752265,53121.087572752265,53121.087572752265,-42745.67919425082,-42745.67919425082,-42745.67919425082,0.0,0.0,0.0,1289178.7069222894,1234743.3109645597
2020-07-04,1278677.6706068707,1012881.6335314168,1175583.1694278265,1278677.6706068707,1278677.6706068707,-181305.4631413932,-181305.4631413932,-181305.4631413932,-138825.78190650986,-138825.78190650986,-138825.78190650986,-42479.681234883334,-42479.681234883334,-42479.681234883334,0.0,0.0,0.0,1097372.2074654775,1235199.567159489
2020-07-05,1278552.0426699533,932529.5975645973,1091488.1121622706,1278552.0426699533,1278552.0426699533,-267325.97693444195,-267325.97693444195,-267325.97693444195,-224962.30253860258,-224962.30253860258,-224962.30253860258,-42363.67439583937,-42363.67439583937,-42363.67439583937,0.0,0.0,0.0,1011226.0657355114,1235554.512633618
2020-07-06,1278426.4147330357,1207479.518870566,1368077.33702983,1278426.4147330357,1278426.4147330357,6655.784259626583,6655.784259626583,6655.784259626583,49070.59991597083,49070.59991597083,49070.59991597083,-42414.815656344246,-42414.815656344246,-42414.815656344246,0.0,0.0,0.0,1285082.1989926624,1235792.8716115032
2020-07-07,1278300.7867961184,1244478.6727172532,1398673.1952881594,1278300.7867961184,1278300.7867961184,46053.24046456957,46053.24046456957,46053.24046456957,88702.1241566714,88702.1241566714,88702.1241566714,-42648.88369210181,-42648.88369210181,-42648.88369210181,0.0,0.0,0.0,1324354.027260688,1235898.5771634558
2020-07-08,1278175.158859201,1245433.9908602813,1406192.4464054366,1278175.158859201,1278175.158859201,47743.816127093174,47743.816127093174,47743.816127093174,90823.2884910126,90823.2884910126,90823.2884910126,-43079.47236391942,-43079.47236391942,-43079.47236391942,0.0,0.0,0.0,1325918.9749862943,1235855.449608755
2020-07-09,1278049.5309222834,1244188.1164018572,1392317.6066247462,1278049.5309222834,1278049.5309222834,38353.76367191512,38353.76367191512,38353.76367191512,82070.98430789438,82070.98430789438,82070.98430789438,-43717.22063597927,-43717.22063597927,-43717.22063597927,0.0,0.0,0.0,1316403.2945941985,1235647.9251367317
2020-07-10,1277923.9029853658,1205058.1124995307,1366392.7324706449,1277923.9029853658,1277923.9029853658,8551.978435903262,8551.978435903262,8551.978435903262,53121.087572587254,53121.087572587254,53121.087572587254,-44569.10913668398,-44569.10913668398,-44569.10913668398,0.0,0.0,0.0,1286475.8814212692,1235261.8072080144
2020-07-11,1277798.2750484485,1020169.3606131927,1171151.0889607242,1277798.2750484485,1277798.2750484485,-184463.6335903983,-184463.6335903983,-184463.6335903983,-138825.7819068091,-138825.7819068091,-138825.7819068091,-45637.851683589186,-45637.851683589186,-45637.851683589186,0.0,0.0,0.0,1093334.64145805,1234685.012064096
2020-07-12,1277672.647111531,926698.1254348896,1086460.3768784527,1277672.647111531,1277672.647111531,-271883.7097336539,-271883.7097336539,-271883.7097336539,-224962.30253840692,-224962.30253840692,-224962.30253840692,-46921.40719524697,-46921.40719524697,-46921.40719524697,0.0,0.0,0.0,1005788.9373778773,1233908.279441577
2020-07-13,1277547.0191746135,1200206.4011433779,1357377.5763659219,1277547.0191746135,1277547.0191746135,657.9663138881967,657.9663138881967,657.9663138881967,49070.59991613821,49070.59991613821,49070.59991613821,-48412.63360225001,-48412.63360225001,-48412.63360225001,0.0,0.0,0.0,1278204.9854885016,1232925.8203695542
2020-07-14,1277421.3912376962,1237443.5208086246,1391817.7157254936,1277421.3912376962,1277421.3912376962,38603.02338945543,38603.02338945543,38603.02338945543,88702.12415660231,88702.12415660231,88702.12415660231,-50099.10076714688,-50099.10076714688,-50099.10076714688,0.0,0.0,0.0,1316024.4146271516,1231735.8757076203
2020-07-15,1277295.7633007788,1240391.6802319384,1394118.9562587761,1277295.7633007788,1277295.7633007788,38860.21431067394,38860.21431067394,38860.21431067394,90823.28849095402,90823.28849095402,90823.28849095402,-51963.07418028007,-51963.07418028007,-51963.07418028007,0.0,0.0,0.0,1316155.9776114528,1230341.1617969288
2020-07-16,1277170.1353638612,1232416.0680764343,1382468.9202155785,1277170.1353638612,1277170.1353638612,28089.30882219059,28089.30882219059,28089.30882219059,82070.98430819837,82070.98430819837,82070.98430819837,-53981.67548600778,-53981.67548600778,-53981.67548600778,0.0,0.0,0.0,1305259.4441860518,1228749.1831671933
2020-07-17,1277044.5074269436,1193748.3218236703,1354006.2946972577,1277044.5074269436,1277044.5074269436,-3006.1323276581566,-3006.1323276581566,-3006.1323276581566,53121.08757303808,53121.08757303808,53121.08757303808,-56127.21990069622,-56127.21990069622,-56127.21990069622,0.0,0.0,0.0,1274038.3750992855,1226972.396549767
2020-07-18,1276918.8794900263,996870.6950007527,1151248.6282672863,1276918.8794900263,1276918.8794900263,-197193.5064139081,-197193.5064139081,-197193.5064139081,-138825.7819059145,-138825.7819059145,-138825.7819059145,-58367.72450799357,-58367.72450799357,-58367.72450799357,0.0,0.0,0.0,1079725.373076118,1225028.2153523485
2020-07-19,1276793.251553109,907393.3596402849,1071224.8599089126,1276793.251553109,1276793.251553109,-285629.87800019013,-285629.87800019013,-285629.87800019013,-224962.3025382113,-224962.3025382113,-224962.3025382113,-60667.575461978886,-60667.575461978886,-60667.575461978886,0.0,0.0,0.0,991163.3735529188,1222938.84909164
2020-07-20,1276667.6236161913,1185913.3707909603,1336509.5097880114,1276667.6236161913,1276667.6236161913,-13917.736577539352,-13917.736577539352,-13917.736577539352,49070.599916273946,49070.599916273946,49070.599916273946,-62988.3364938133,-62988.3364938133,-62988.3364938133,0.0,0.0,0.0,1262749.887038652,1220730.9778845187
